method,bits,energy,feasibility_rate,runtime_seconds,fold,decision_time,optimality_gap,selected_tickers,bitstring_counts,bitstring_probabilities,parameter_trace,optimal_parameters,seed,shots,backend,expected_energy,penalized_mean_energy,primary_probability,success_probability,best_observed_bits,best_observed_energy,depth_p,two_qubit_gate_estimate,penalty_strength,optimizer,optimizer_budget,optimizer_success,stopping_reason,best_observed_gap,mean_energy,uniform_probability_noise_proxy,depolarizing_probability,readout_error_probability,noise_model
xy_qaoa_dicke_ideal_statevector,0111100,0.103668730165118,1.0,0.21757919999981823,1,2022-08-30 00:00:00,0.0,"['MSB', 'MBB', 'BVH', 'HDB']","{""0101110"": 77, ""0110101"": 98, ""1101100"": 86, ""0011110"": 119, ""1011100"": 136, ""0111100"": 250, ""1001101"": 54, ""1110100"": 72, ""1011001"": 68, ""0111001"": 145, ""0110011"": 19, ""0110110"": 62, ""0101101"": 130, ""1111000"": 84, ""0011101"": 161, ""1011010"": 38, ""0111010"": 92, ""1101001"": 38, ""0010111"": 23, ""1001110"": 29, ""0001111"": 32, ""1010110"": 19, ""0101011"": 27, ""1010101"": 31, ""1110010"": 9, ""1110001"": 24, ""0011011"": 51, ""1101010"": 20, ""1100101"": 25, ""1100011"": 4, ""1010011"": 4, ""1100110"": 7, ""1001011"": 3, ""0100111"": 6, ""1000111"": 5}","{""1111000"": 0.052263577506353916, ""1110100"": 0.03236260655649442, ""1110010"": 0.005164647594132176, ""1110001"": 0.010969557098139682, ""1101100"": 0.04405099970915942, ""1101010"": 0.009271011714571883, ""1101001"": 0.018916538093010807, ""1100110"": 0.0034266195131151932, ""1100101"": 0.008077429141715801, ""1100011"": 0.004531437626372852, ""1011100"": 0.06414477551849986, ""1011010"": 0.01754654719870361, ""1011001"": 0.03223834788608224, ""1010110"": 0.007868747799733752, ""1010101"": 0.01684371537076432, ""1010011"": 0.00276166528118836, ""1001110"": 0.013547503007557408, ""1001101"": 0.026829495565325944, ""1001011"": 0.00423538540174786, ""1000111"": 0.002276824542154713, ""0111100"": 0.11868493973445654, ""0111010"": 0.04421274996412275, ""0111001"": 0.0685324253603313, ""0110110"": 0.026091782344215518, ""0110101"": 0.043623069693594495, ""0110011"": 0.008196023711025652, ""0101110"": 0.03660319279872416, ""0101101"": 0.059282105079274845, ""0101011"": 0.014779051375015275, ""0100111"": 0.005742622394486589, ""0011110"": 0.053991014215607196, ""0011101"": 0.08392663346503286, ""0011011"": 0.025787978544119152, ""0010111"": 0.012364368875287437, ""0001111"": 0.02085461031988203}","[{""start"": 0, ""initial_parameters"": [4.360110136552218, 4.030400868591656, 0.4041477500430434, 0.3572243749466042], ""final_parameters"": [5.601335072957268, 3.9301796870698276, 0.06612556875784194, 0.640920775747934], ""objective_trace"": [0.11658301183287081, 0.11611328318692332, 0.11645074746759836, 0.11799328731255418, 0.11636917263521956, 0.11728391428801949, 0.11870873157018277, 0.11563449213145108, 0.11882803396141513, 0.11563225680993135, 0.11649673570537768, 0.11619256474638952, 0.11463795352575053, 0.11368177443751282, 0.11297395050757172, 0.11501717949249202, 0.11316922042387118, 0.11374573761102912, 0.11410089320886635, 0.11254028795283082], ""final_expected_energy"": 0.11254028795283082, ""success"": false, ""stopping_reason"": ""Return from COBYLA because the objective function has been evaluated MAXFUN times."", ""evaluations"": 20}, {""start"": 1, ""initial_parameters"": [4.105090980161066, 5.362429148508308, 0.6339078464056876, 0.6849257486142074], ""final_parameters"": [3.9275072616043407, 6.283185307179586, 1.7830178718447747, 0.6950934303704428], ""objective_trace"": [0.1148824390803739, 0.11506519845190646, 0.11442038649967423, 0.11310513181088205, 0.11362521183657584, 0.12231786768186934, 0.11394859522167215, 0.11308322106357609, 0.11241950640092832, 0.11765946035500244, 0.1124655328217149, 0.11314847437154121, 0.11231416903646975, 0.11361588185059945, 0.11241931499151593, 0.11201919265445473, 0.11234141202464266, 0.1120469497609423, 0.11202138405163935, 0.112096414405024], ""final_expected_energy"": 0.11201919265445473, ""success"": false, ""stopping_reason"": ""Return from COBYLA because the objective function has been evaluated MAXFUN times."", ""evaluations"": 20}, {""start"": 2, ""initial_parameters"": [4.502434055785688, 2.957493254843459, 1.3044581669102298, 1.0968801783178772], ""final_parameters"": [5.75742762564838, 2.8986055199622465, 2.5449340130566114, 0.8116987249427573], ""objective_trace"": [0.11671089574033529, 0.11620549209603546, 0.11687218462116271, 0.11588249676155886, 0.1170415672994396, 0.12133796638356875, 0.11592583210360596, 0.11580694163630093, 0.11493841192310773, 0.12033131392024507, 0.11738662681661448, 0.11712993918176119, 0.11494423851422716, 0.11466098463986017, 0.11696216592137733, 0.11453183764910367, 0.11341431252573618, 0.11448559411774648, 0.11325239093397939, 0.11312071435800271], ""final_expected_energy"": 0.11312071435800271, ""success"": false, ""stopping_reason"": ""Return from COBYLA because the objective function has been evaluated MAXFUN times."", ""evaluations"": 20}]","[3.9275072616043407, 6.283185307179586, 1.7830178718447747, 0.6950934303704428]",23.0,2048.0,internal_ideal_statevector_fixed_weight,0.1120191926544546,,0.11868493973445654,0.11868493973445654,0111100,0.103668730165118,2.0,42.0,,COBYLA_multi_start,60.0,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,0.0,0.1120191926544546,0.0,0.0,0.0,ideal
xy_qaoa_dicke_ideal_statevector,0111100,0.103668730165118,1.0,0.18331829999988258,1,2022-08-30 00:00:00,0.0,"['MSB', 'MBB', 'BVH', 'HDB']","{""0101101"": 97, ""0111100"": 185, ""1110001"": 38, ""0010111"": 40, ""1011001"": 60, ""1100101"": 28, ""0011110"": 101, ""1101001"": 40, ""0101011"": 49, ""0111010"": 78, ""0111001"": 110, ""1000111"": 8, ""0101110"": 76, ""0011101"": 133, ""1100110"": 14, ""1110100"": 79, ""1101100"": 72, ""0011011"": 84, ""0110011"": 29, ""1001011"": 23, ""0001111"": 59, ""0110101"": 91, ""0110110"": 63, ""1111000"": 83, ""1011100"": 92, ""1010101"": 40, ""1001101"": 72, ""1110010"": 25, ""1101010"": 30, ""1010110"": 31, ""1011010"": 45, ""1010011"": 10, ""0100111"": 25, ""1001110"": 38}","{""1111000"": 0.04456905513813617, ""1110100"": 0.034776946143949286, ""1110010"": 0.012567120274978931, ""1110001"": 0.01701671678010322, ""1101100"": 0.038212180110643, ""1101010"": 0.016490111828684408, ""1101001"": 0.02341645262421653, ""1100110"": 0.010722456006689784, ""1100101"": 0.015329133949807096, ""1100011"": 0.005213384757451807, ""1011100"": 0.04858368253946525, ""1011010"": 0.022634049589424343, ""1011001"": 0.03369401633815194, ""1010110"": 0.015583221352459074, ""1010101"": 0.022545298574123254, ""1010011"": 0.00750006852964068, ""1001110"": 0.02013841250746379, ""1001101"": 0.03156618002039095, ""1001011"": 0.011192796152821524, ""1000111"": 0.006530355843048753, ""0111100"": 0.0826213051226455, ""0111010"": 0.04230665142360994, ""0111001"": 0.055333019376336896, ""0110110"": 0.030663984744802347, ""0110101"": 0.03901583244925061, ""0110011"": 0.01456407631582019, ""0101110"": 0.0349940834677128, ""0101101"": 0.0484496449202789, ""0101011"": 0.020412826535674267, ""0100111"": 0.01277557729078746, ""0011110"": 0.04308265755982723, ""0011101"": 0.06454118939998676, ""0011011"": 0.028674964120279575, ""0010111"": 0.018282248071061886, ""0001111"": 0.026000300140275785}","[{""start"": 0, ""initial_parameters"": [4.660879393574647, 4.735440838205339, 1.4614077614946912, 0.325861791135201], ""final_parameters"": [5.742199887613586, 4.24628285355926, 0.6754220857298413, -1.734723475976807e-18], ""objective_trace"": [0.1192032701780525, 0.11916594367486216, 0.11956339808059153, 0.12136984040639644, 0.11940404054971894, 0.11679405846254196, 0.11728391428801943, 0.11742968663369778, 0.12111935075122252, 0.12008440955939975, 0.11713949167161787, 0.11665318169746405, 0.11812932189296714, 0.11662222307869452, 0.11607180690228683, 0.11778049208373259, 0.1158257695912613, 0.11482393115825935, 0.11407868301557214, 0.11629272837166642], ""final_expected_energy"": 0.11407868301557214, ""success"": false, ""stopping_reason"": ""Return from COBYLA because the objective function has been evaluated MAXFUN times."", ""evaluations"": 20}, {""start"": 1, ""initial_parameters"": [6.074909337044454, 2.015333703421836, 0.6293601295900554, 2.6947299673181626], ""final_parameters"": [6.130925803615007, 1.8875730317036574, 0.6927583229565979, 2.6770694899295124], ""objective_trace"": [0.11405951645422409, 0.1135781692155352, 0.11366135490017672, 0.11421726601324819, 0.11455768605463891, 0.12072863812863754, 0.11712781554091643, 0.11394268816716564, 0.1165713440649408, 0.11393327501816464, 0.115795783686576, 0.11417754192488874, 0.11457255782035423, 0.11434050512487297, 0.11391066528672686, 0.11380501062348845, 0.1137299942542311, 0.11389801299138051, 0.11371649277038104, 0.11369900177822177], ""final_expected_energy"": 0.11369900177822177, ""success"": false, ""stopping_reason"": ""Return from COBYLA because the objective function has been evaluated MAXFUN times."", ""evaluations"": 20}, {""start"": 2, ""initial_parameters"": [3.2241919768033944, 1.12619847870723, 2.357654000618004, 2.49121455004384], ""final_parameters"": [3.2241919768033944, 2.12619847870723, 2.357654000618004, 2.49121455004384], ""objective_trace"": [0.11770897612226792, 0.11801273952472914, 0.11710496798653992, 0.11585653332451906, 0.11510141720647704, 0.11728634279376098, 0.11728648698763983, 0.11578358000160807, 0.11728592520895398, 0.11728575897649289, 0.1172854345883925, 0.11728481491170475, 0.1172836689551256, 0.11728332390395708, 0.11728114355392058, 0.11727121962370654, 0.11727080695581324, 0.1172842165678186, 0.11829916496435883, 0.11727080695581325], ""final_expected_energy"": 0.11710496798653992, ""success"": false, ""stopping_reason"": ""Return from COBYLA because the objective function has been evaluated MAXFUN times."", ""evaluations"": 20}]","[6.130925803615007, 1.8875730317036574, 0.6927583229565979, 2.6770694899295124]",47.0,2048.0,internal_ideal_statevector_fixed_weight,0.11369900177822162,,0.0826213051226455,0.0826213051226455,0111100,0.103668730165118,2.0,42.0,,COBYLA_multi_start,60.0,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,0.0,0.11369900177822162,0.0,0.0,0.0,ideal
xy_qaoa_dicke_ideal_statevector,0111100,0.103668730165118,1.0,0.18761439999980212,1,2022-08-30 00:00:00,0.0,"['MSB', 'MBB', 'BVH', 'HDB']","{""0111001"": 112, ""0011110"": 116, ""1101100"": 115, ""1001101"": 43, ""1100101"": 17, ""1101010"": 17, ""1111000"": 127, ""0010111"": 44, ""0011101"": 181, ""0111100"": 217, ""0101110"": 81, ""1011100"": 134, ""1001110"": 43, ""0101011"": 32, ""0110101"": 97, ""1110100"": 63, ""0011011"": 45, ""0001111"": 42, ""1011001"": 70, ""0111010"": 83, ""0110110"": 40, ""0101101"": 114, ""1110001"": 16, ""1010110"": 12, ""1011010"": 40, ""1110010"": 6, ""1001011"": 7, ""1101001"": 38, ""1100011"": 15, ""0110011"": 19, ""1010101"": 29, ""1010011"": 8, ""1100110"": 5, ""0100111"": 13, ""1000111"": 7}","{""1111000"": 0.055339387291794905, ""1110100"": 0.030203687655674265, ""1110010"": 0.0028220671054478225, ""1110001"": 0.013493142889175032, ""1101100"": 0.04986413640335324, ""1101010"": 0.00858418638781437, ""1101001"": 0.020773816976480813, ""1100110"": 0.0025876817824624747, ""1100101"": 0.009313131144720472, ""1100011"": 0.006480280210960085, ""1011100"": 0.06960481937038092, ""1011010"": 0.02009731152928917, ""1011001"": 0.030617309913150113, ""1010110"": 0.0077152792435348245, ""1010101"": 0.01517427587617636, ""1010011"": 0.0031286993176376124, ""1001110"": 0.01625956962977774, ""1001101"": 0.022746547481514744, ""1001011"": 0.002570185372904469, ""1000111"": 0.005148716270684392, ""0111100"": 0.11364850326150822, ""0111010"": 0.04053276128118239, ""0111001"": 0.06453945643745762, ""0110110"": 0.020710060054016773, ""0110101"": 0.04036981681654371, ""0110011"": 0.009835293967272547, ""0101110"": 0.03770394654118363, ""0101101"": 0.057028019502702455, ""0101011"": 0.014566785847247861, ""0100111"": 0.007643420415995394, ""0011110"": 0.05926772319295511, ""0011101"": 0.07941218064693742, ""0011011"": 0.02611659351557735, ""0010111"": 0.015445439509956532, ""0001111"": 0.020655767156529153}","[{""start"": 0, ""initial_parameters"": [3.6929243116690493, 5.190326810785063, 0.36738972090777955, 1.1857300858628055], ""final_parameters"": [4.764575760486158, 5.859548006465917, 0.03985689493440281, 2.435598068297854], ""objective_trace"": [0.1179822036170277, 0.11744069452265594, 0.11798996403567466, 0.11786259751229858, 0.11625530293997435, 0.12078983892622246, 0.1158379918691588, 0.1145685579907191, 0.11521541536385034, 0.11639758873902081, 0.11213098340481348, 0.11687873087223198, 0.11211221129745536, 0.11340249173439582, 0.11213886993625044, 0.11279060298409954, 0.11295850356575125, 0.11238252349731347, 0.11219125105079074, 0.11212277928254841], ""final_expected_energy"": 0.11211221129745536, ""success"": false, ""stopping_reason"": ""Return from COBYLA because the objective function has been evaluated MAXFUN times."", ""evaluations"": 20}, {""start"": 1, ""initial_parameters"": [1.1703208617010827, 1.0070852816282978, 0.01828274986829476, 3.055672274558435], ""final_parameters"": [0.02958344988369055, 3.358104845096099, 2.234678612875918, 1.5896219278806867], ""objective_trace"": [0.11792589334260278, 0.118185328159146, 0.11824959448671324, 0.11743856466399552, 0.11663503439054812, 0.11734576946341904, 0.11728063756093961, 0.11692371073054464, 0.11728534595030628, 0.11801570535212032, 0.11684545496400267, 0.11619863398507618, 0.11752627552972711, 0.11736004212633612, 0.11566892394607878, 0.11550237413853977, 0.11689765242595303, 0.11883458303227774, 0.115395679577958, 0.1188304207195327], ""final_expected_energy"": 0.115395679577958, ""success"": false, ""stopping_reason"": ""Return from COBYLA because the objective function has been evaluated MAXFUN times."", ""evaluations"": 20}, {""start"": 2, ""initial_parameters"": [0.651337712475732, 5.871748895445926, 1.3392031061621124, 2.219279740247544], ""final_parameters"": [1.8120484515041138, 5.865672023918197, 1.1095399095114244, 3.141592653589793], ""objective_trace"": [0.11768028129538256, 0.11763433435739984, 0.11767026806146957, 0.11824465066283425, 0.11596706892432714, 0.11658845718634007, 0.11702367158346795, 0.11592320225774698, 0.1162372517140281, 0.11605254627660039, 0.11642742810182952, 0.11518870724712485, 0.11644113357095721, 0.11512494899794201, 0.11634240205824468, 0.11625912602517838, 0.1162633904511834, 0.11621061522997249, 0.11622004168510396, 0.11621175202286917], ""final_expected_energy"": 0.11621175202286917, ""success"": false, ""stopping_reason"": ""Return from COBYLA because the objective function has been evaluated MAXFUN times."", ""evaluations"": 20}]","[4.764575760486158, 5.859548006465917, 0.03985689493440281, 2.435598068297854]",59.0,2048.0,internal_ideal_statevector_fixed_weight,0.11211221129745524,,0.11364850326150822,0.11364850326150822,0111100,0.103668730165118,2.0,42.0,,COBYLA_multi_start,60.0,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,0.0,0.11211221129745524,0.0,0.0,0.0,ideal
xy_qaoa_dicke_ideal_statevector,0111100,0.103668730165118,1.0,0.14010210000014922,1,2022-08-30 00:00:00,0.0,"['MSB', 'MBB', 'BVH', 'HDB']","{""1011100"": 117, ""0111100"": 99, ""0101101"": 97, ""0110110"": 44, ""1100110"": 24, ""1110100"": 69, ""1101001"": 53, ""0111001"": 90, ""1111000"": 82, ""0100111"": 31, ""1010101"": 43, ""1011010"": 51, ""0110101"": 81, ""0011101"": 87, ""0111010"": 75, ""0011011"": 66, ""1101010"": 54, ""1011001"": 71, ""0110011"": 44, ""1010011"": 33, ""0010111"": 53, ""1001101"": 52, ""1101100"": 84, ""0101011"": 52, ""1001110"": 53, ""1100101"": 41, ""0011110"": 83, ""1010110"": 46, ""1000111"": 26, ""1100011"": 15, ""0101110"": 83, ""0001111"": 42, ""1110001"": 46, ""1110010"": 32, ""1001011"": 29}","{""1111000"": 0.040868166865227165, ""1110100"": 0.031076650041697573, ""1110010"": 0.015533038225419646, ""1110001"": 0.02521121825641225, ""1101100"": 0.04084506579405859, ""1101010"": 0.020948200989705342, ""1101001"": 0.02854520772539751, ""1100110"": 0.014257010691797627, ""1100101"": 0.022083989147596014, ""1100011"": 0.010116906344276937, ""1011100"": 0.04725375620932818, ""1011010"": 0.027582955457751388, ""1011001"": 0.03175768837804456, ""1010110"": 0.019989244726336054, ""1010101"": 0.025759801723930296, ""1010011"": 0.013018678768705364, ""1001110"": 0.025319970803190234, ""1001101"": 0.027844231767564294, ""1001011"": 0.013712515884413036, ""1000111"": 0.010287349475605919, ""0111100"": 0.051039016459139344, ""0111010"": 0.03435651847031235, ""0111001"": 0.041689627173964704, ""0110110"": 0.027260949222801357, ""0110101"": 0.036739006682554816, ""0110011"": 0.022520331605383262, ""0101110"": 0.035545651087353046, ""0101101"": 0.04120728422540937, ""0101011"": 0.025117967164810642, ""0100111"": 0.0204434590314305, ""0011110"": 0.0442207680291123, ""0011101"": 0.0443205537186176, ""0011011"": 0.03024011841922252, ""0010111"": 0.02584008160068333, ""0001111"": 0.027447019832746777}","[{""start"": 0, ""initial_parameters"": [1.5922450947124074, 3.314624261100249, 2.3907097824509513, 1.9941606908635687], ""final_parameters"": [3.0355432352798077, 2.743422000386204, 1.0876894798634988, 1.4131086735143341], ""objective_trace"": [0.1185763283117086, 0.11821240413465305, 0.11877383909062089, 0.11912785740269283, 0.11898055741619755, 0.11630621117347593, 0.11660982840019288, 0.11781248796937431, 0.11626589191941454, 0.11710367420599455, 0.11614036621123472, 0.11592094366528968, 0.11610878938918172, 0.1154394707601734, 0.11505117607444049, 0.11537563255864856, 0.11501977578935368, 0.11511616510889985, 0.11505547849028042, 0.11495121368758873], ""final_expected_energy"": 0.11495121368758873, ""success"": false, ""stopping_reason"": ""Return from COBYLA because the objective function has been evaluated MAXFUN times."", ""evaluations"": 20}, {""start"": 1, ""initial_parameters"": [1.2828532109196775, 0.28757949978299274, 1.643572706348641, 0.6327539588312162], ""final_parameters"": [2.348958449322511, 1.3748410430032643, 2.6814031659529167, 1.5803669863811718], ""objective_trace"": [0.11695739325921818, 0.11682652360170047, 0.11628311047119558, 0.11550709899961846, 0.11533291451910979, 0.11711671210722616, 0.11560608963742308, 0.11574821120293942, 0.1166362759626312, 0.115606214659082, 0.11520302892910182, 0.11578373730423454, 0.11520866182654306, 0.11559008234418734, 0.11527417555377495, 0.11518933440774123, 0.1152207363842209, 0.11518884879269228, 0.11518714287640794, 0.11517585698442435], ""final_expected_energy"": 0.11517585698442435, ""success"": false, ""stopping_reason"": ""Return from COBYLA because the objective function has been evaluated MAXFUN times."", ""evaluations"": 20}, {""start"": 2, ""initial_parameters"": [3.721513425454914, 0.24395753887706445, 2.538852253493587, 1.183886145141344], ""final_parameters"": [1.7536714574692063, 2.5290901872343984e-17, 0.6653119029506507, 0.0], ""objective_trace"": [0.11913466464833546, 0.11954029239762297, 0.11959505197141475, 0.11951024459217899, 0.11943756280694637, 0.11714645179735972, 0.1162555961165403, 0.11728391428801939, 0.11728391428801946, 0.1179820647721072, 0.11647857523701224, 0.11815308829936805, 0.11705143799403232, 0.11652850763145019, 0.1165689146502408, 0.11630511631601861, 0.1163400802090276, 0.11635170296932495, 0.1163784309369697, 0.11623620706859424], ""final_expected_energy"": 0.1162555961165403, ""success"": false, ""stopping_reason"": ""Return from COBYLA because the objective function has been evaluated MAXFUN times."", ""evaluations"": 20}]","[3.0355432352798077, 2.743422000386204, 1.0876894798634988, 1.4131086735143341]",71.0,2048.0,internal_ideal_statevector_fixed_weight,0.11495121368758861,,0.051039016459139344,0.051039016459139344,0111100,0.103668730165118,2.0,42.0,,COBYLA_multi_start,60.0,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,0.0,0.11495121368758861,0.0,0.0,0.0,ideal
exact,1110010,0.07757421821671279,1.0,0.0,2,2022-12-30 00:00:00,0.0,"['HPX', 'NVL', 'HTN', 'CTG']",{},{},[],[],,,,,,,,,,,,,,,,,,,,,,
simulated_annealing,1110010,0.07757421821671279,1.0,0.026945900000100664,2,2022-12-30 00:00:00,0.0,"['HPX', 'NVL', 'HTN', 'CTG']",{},{},[],[],11.0,,,,,,,,,,,,,,,,,,,,,
simulated_annealing,1110010,0.07757421821671279,1.0,0.02560769999945478,2,2022-12-30 00:00:00,0.0,"['HPX', 'NVL', 'HTN', 'CTG']",{},{},[],[],23.0,,,,,,,,,,,,,,,,,,,,,
simulated_annealing,1110010,0.07757421821671279,1.0,0.02472860000034416,2,2022-12-30 00:00:00,0.0,"['HPX', 'NVL', 'HTN', 'CTG']",{},{},[],[],47.0,,,,,,,,,,,,,,,,,,,,,
simulated_annealing,1110010,0.07757421821671279,1.0,0.025387000000591797,2,2022-12-30 00:00:00,0.0,"['HPX', 'NVL', 'HTN', 'CTG']",{},{},[],[],59.0,,,,,,,,,,,,,,,,,,,,,
simulated_annealing,1110010,0.07757421821671279,1.0,0.023879999999735446,2,2022-12-30 00:00:00,0.0,"['HPX', 'NVL', 'HTN', 'CTG']",{},{},[],[],71.0,,,,,,,,,,,,,,,,,,,,,
penalty_stochastic_baseline,1110010,0.07757421821671279,0.2724609375,0.009119599999394268,2,2022-12-30 00:00:00,0.0,"['HPX', 'NVL', 'HTN', 'CTG']",{},{},[],[],11.0,2048.0,classical_stochastic_baseline_not_qaoa_circuit,,,,,,,,,,,,,,,,,,,
penalty_qaoa_ideal_statevector,1010011,0.08207626520326369,0.66455078125,0.2946140000003652,2,2022-12-30 00:00:00,0.05803535104815195,"['HPX', 'HTN', 'CTG', 'ACB']","{""0000000"": 5, ""0000011"": 1, ""0000100"": 3, ""0000110"": 1, ""0000111"": 12, ""0001000"": 2, ""0001001"": 2, ""0001010"": 1, ""0001011"": 17, ""0001101"": 14, ""0001110"": 21, ""0001111"": 37, ""0010000"": 2, ""0010001"": 1, ""0010011"": 9, ""0010100"": 4, ""0010101"": 15, ""0010110"": 11, ""0010111"": 46, ""0011000"": 1, ""0011001"": 10, ""0011010"": 10, ""0011011"": 45, ""0011100"": 17, ""0011101"": 35, ""0011110"": 42, ""0011111"": 11, ""0100000"": 3, ""0100001"": 1, ""0100010"": 1, ""0100011"": 9, ""0100100"": 2, ""0100101"": 10, ""0100110"": 8, ""0100111"": 35, ""0101001"": 17, ""0101010"": 18, ""0101011"": 30, ""0101100"": 17, ""0101101"": 47, ""0101110"": 41, ""0101111"": 16, ""0110000"": 2, ""0110001"": 11, ""0110010"": 9, ""0110011"": 37, ""0110100"": 16, ""0110101"": 39, ""0110110"": 40, ""0110111"": 7, ""0111000"": 12, ""0111001"": 42, ""0111010"": 43, ""0111011"": 13, ""0111100"": 33, ""0111101"": 10, ""0111110"": 11, ""0111111"": 7, ""1000000"": 4, ""1000001"": 1, ""1000010"": 2, ""1000011"": 14, ""1000100"": 1, ""1000101"": 11, ""1000110"": 15, ""1000111"": 36, ""1001001"": 5, ""1001010"": 10, ""1001011"": 35, ""1001100"": 7, ""1001101"": 34, ""1001110"": 40, ""1001111"": 11, ""1010000"": 1, ""1010001"": 19, ""1010010"": 11, ""1010011"": 40, ""1010100"": 13, ""1010101"": 44, ""1010110"": 39, ""1010111"": 9, ""1011000"": 13, ""1011001"": 32, ""1011010"": 52, ""1011011"": 9, ""1011100"": 35, ""1011101"": 10, ""1011110"": 5, ""1011111"": 3, ""1100000"": 1, ""1100001"": 10, ""1100010"": 11, ""1100011"": 48, ""1100100"": 15, ""1100101"": 30, ""1100110"": 46, ""1100111"": 13, ""1101000"": 11, ""1101001"": 32, ""1101010"": 37, ""1101011"": 8, ""1101100"": 30, ""1101101"": 8, ""1101110"": 9, ""1110000"": 13, ""1110001"": 45, ""1110010"": 37, ""1110011"": 6, ""1110100"": 36, ""1110101"": 6, ""1110110"": 4, ""1110111"": 2, ""1111000"": 41, ""1111001"": 5, ""1111010"": 10, ""1111100"": 8, ""1111101"": 1, ""1111110"": 2}",{},"[{""start"": 0, ""initial_parameters"": [0.8078304089805352, 3.137055329483761, 1.889662821455866, 0.09012917794007706], ""final_parameters"": [0.945599528321164, 1.9450639171869584, 2.7155982959655316, 8.013198489092611e-19], ""objective_trace"": [3.5348631930354846, 4.411101952765552, 3.719822643801096, 2.391402745543113, 2.694511930225558, 2.120487247634597, 2.1204872476345966, 2.1204872476345966, 2.3070256196166534, 1.92161385435262, 1.7600449405403098, 1.6295834818617165, 1.7595665285799758, 1.6609293306969346, 1.6202430862388917, 1.5770627365799772, 1.640922003609301, 1.365975949209533, 1.526655825476792, 1.4888352035335397], ""final_expected_energy"": 1.4888352035335397, ""success"": false, ""stopping_reason"": ""Return from COBYLA because the objective function has been evaluated MAXFUN times."", ""evaluations"": 20}, {""start"": 1, ""initial_parameters"": [0.9294470011656759, 5.832121861426727, 0.22123276470758535, 0.4076968860601681], ""final_parameters"": [1.417279327790284, 6.265056171644071, 0.8610045076327414, 2.832811171481684], ""objective_trace"": [8.313195200007518, 8.635405510510987, 8.186278849407955, 7.380166002242482, 1.0685947879693363, 6.810537190676635, 5.798982605004387, 8.076137599398102, 6.1588010442435825, 5.303978353122485, 2.8424204756626614, 1.503863791309895, 2.2078545122036006, 1.35162913032068, 2.453972252120495, 1.898666024956793, 0.8545899973007985, 0.7676218148466045, 0.7835729822954791, 0.7329454736023053], ""final_expected_energy"": 0.7329454736023053, ""success"": false, ""stopping_reason"": ""Return from COBYLA because the objective function has been evaluated MAXFUN times."", ""evaluations"": 20}, {""start"": 2, ""initial_parameters"": [5.958523404103223, 3.9074098530342853, 1.1592260867346609, 1.606579135616254], ""final_parameters"": [5.826056577272299, 3.8790487486703116, 1.3446183860126393, 1.5637594617711286], ""objective_trace"": [1.3659694603605006, 1.6275782413389217, 1.430976734598513, 8.797165420659427, 3.7834017649573424, 2.890677443979684, 1.8982685224153997, 1.6545480576621263, 1.427674173879277, 2.1644140346037215, 1.34747701444978, 0.8394656613242009, 0.7024783232683317, 0.7396422837108847, 0.8635584345707817, 0.7344503875395855, 0.6807015413880533, 0.8209943586725539, 0.6503028092407939, 0.6357187379985529], ""final_expected_energy"": 0.6357187379985529, ""success"": false, ""stopping_reason"": ""Return from COBYLA because the objective function has been evaluated MAXFUN times."", ""evaluations"": 20}]","[5.826056577272299, 3.8790487486703116, 1.3446183860126393, 1.5637594617711286]",11.0,2048.0,internal_ideal_statevector_full_hilbert,0.1311193886472775,0.6357187379985529,0.019207799425866222,0.019179998888731148,1110010,0.07757421821671279,2.0,56.0,1.0,COBYLA_multi_start,60.0,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,0.0,,,,,
