config_id,sample,method,observations,cumulative_return,annualized_return,annualized_volatility,sharpe_zero_rf,sortino_zero_rf,maximum_drawdown
C2_EW_M,development,AUR,604,-0.29074768920644245,-0.13353442995706621,0.16083178973122175,-0.8302738543183892,-0.9130743476311192,-0.47835802426327223
C2_EW_M,development,QAUR,604,-0.28709160335411577,-0.1316737165954719,0.16075830456772,-0.8190787838273318,-0.9001190953868573,-0.47835802426327223
C2_EW_M,holdout,AUR,312,0.20038747173751292,0.15895701439151155,0.13990240540648521,1.1361992949989912,1.51036616406032,-0.1362320480814484
C2_EW_M,holdout,QAUR,312,0.20765276896079787,0.1646193159439704,0.139038484934612,1.183983815857809,1.5255204416990855,-0.1362320480814484
C2_IV_X,development,AUR,604,-0.14411653958628245,-0.06286505639056095,0.13766910996401424,-0.4566387943307939,-0.5300884030252424,-0.4073370331661127
C2_IV_X,development,QAUR,604,-0.14321775930596603,-0.062454595487097864,0.13849487583564646,-0.45095239163370554,-0.5226553618231738,-0.40671466597232697
C2_IV_X,holdout,AUR,312,0.15045569246914692,0.11986107108332633,0.11916669962120172,1.0058268917770805,1.3984508570975775,-0.11420154801496851
C2_IV_X,holdout,QAUR,312,0.14626908901559932,0.11656835577349445,0.12027101960469502,0.9692139981570753,1.3165545044955365,-0.11420154801496851
C2_IV_M,development,AUR,604,-0.19528930970019198,-0.0866627664727877,0.14666659412812558,-0.5908827909174771,-0.6439720035716981,-0.423787471945535
C2_IV_M,development,QAUR,604,-0.19195762056707433,-0.08508698369740186,0.14663655935884498,-0.5802576388142013,-0.6323433760445138,-0.423787471945535
C2_IV_M,holdout,AUR,312,0.2061966996903628,0.16348503597977393,0.13468728130777624,1.213811982782483,1.5495137986561502,-0.13375249752557772
C2_IV_M,holdout,QAUR,312,0.2011803326429391,0.159575260297808,0.13132666981796084,1.2151017041626357,1.5054229500898322,-0.13375249752557772
C2_NMV_X,development,AUR,604,-0.22993334862759973,-0.10327865120563773,0.18510311396052048,-0.5579519922483066,-0.6036726176156214,-0.507654875441962
C2_NMV_X,development,QAUR,604,-0.20619588257850385,-0.09184798926625193,0.18489921588041938,-0.4967462345846461,-0.5347856005840994,-0.4924782337086714
C2_NMV_X,holdout,AUR,312,0.19737745555728847,0.15660919083670977,0.13162689804992228,1.1897962586439774,1.602050863021257,-0.12028015295124028
C2_NMV_X,holdout,QAUR,312,0.2573668816605552,0.20319136410000738,0.13423414468510753,1.5137084873350428,1.9949695183854452,-0.12028015295124028
C2_NMV_M,development,AUR,604,-0.18787043263169623,-0.08315903707241334,0.18822582108673405,-0.4418046184752401,-0.4769783824142485,-0.4741919895497757
C2_NMV_M,development,QAUR,604,-0.18642502547978146,-0.08247858520316509,0.18814321563102349,-0.4383819258458818,-0.4719798092841836,-0.4741919895497757
C2_NMV_M,holdout,AUR,312,0.25672356747554503,0.2026941274490215,0.15198242923830652,1.3336681645692061,1.8696063641349698,-0.1179037472065021
C2_NMV_M,holdout,QAUR,312,0.25885992536665614,0.2043451934745062,0.14741642490867324,1.386176564796638,1.9089455959912942,-0.1179037472065021
C2_NMVT_X,development,AUR,604,-0.21924173499930022,-0.09810510559521357,0.17502012022424399,-0.5605361570402118,-0.6182671333684817,-0.48927625972369404
C2_NMVT_X,development,QAUR,604,-0.19686294199497767,-0.08740836648998462,0.17593800675056245,-0.4968134407360233,-0.5487277254651235,-0.47463743823140536
C2_NMVT_X,holdout,AUR,312,0.19575980774612112,0.15534695087313688,0.1319444324857064,1.177366471222389,1.5087713921567385,-0.12838269282255366
C2_NMVT_X,holdout,QAUR,312,0.18098815853747618,0.1438054707220784,0.13086065847292053,1.0989205801057205,1.3874936439710281,-0.12838269282255366
C2_NMVT_M,development,AUR,604,-0.11043559394083513,-0.04765157535397235,0.18310780227611262,-0.2602378203530476,-0.27975020105161996,-0.4223905882618816
C2_NMVT_M,development,QAUR,604,-0.10873892254553685,-0.04689415212890924,0.18303810273739846,-0.2561988538320213,-0.27466415234735597,-0.4223905882618816
C2_NMVT_M,holdout,AUR,312,0.28216228511216856,0.22231946866121444,0.14790285572244483,1.5031452068675413,2.149677286999697,-0.11959045989628936
C2_NMVT_M,holdout,QAUR,312,0.2810209303177744,0.22144055638596738,0.14499402642519188,1.5272391687130453,2.0948781280342854,-0.11959045995969786
C3_EW_X,development,AUR,604,-0.27321791573415943,-0.12466303734807904,0.15476264509040832,-0.8055111572644299,-0.8685134637605472,-0.44099964485727294
C3_EW_X,development,QAUR,604,-0.28582129621841335,-0.13102851383606695,0.15521950990657374,-0.8441497716036644,-0.9068129821862049,-0.45069346411784716
C3_EW_X,holdout,AUR,312,0.306475448348547,0.24100659304999383,0.13992839566397292,1.7223565803523704,2.1893774528560837,-0.1362586917149653
C3_EW_X,holdout,QAUR,312,0.3156922084048117,0.24807307397304812,0.13591541296265422,1.82520192938833,2.282173563793138,-0.1362586917149653
C3_EW_M,development,AUR,604,-0.26974413736659264,-0.1229198944133354,0.15577517596241758,-0.7890852547840558,-0.8512316585250032,-0.42693611753911975
C3_EW_M,development,QAUR,604,-0.2805977212880578,-0.12838240903233744,0.15540770529507994,-0.8261006672003277,-0.8913181110801915,-0.42693611753911975
C3_EW_M,holdout,AUR,312,0.33490397541017325,0.26277222624142516,0.13766829823550292,1.9087344698044615,2.409822848481793,-0.13188884362485942
C3_EW_M,holdout,QAUR,312,0.3003406140930205,0.23629770866170974,0.13316496300340486,1.7744735802289668,2.258002542853232,-0.13188884362485942
C3_IV_X,development,AUR,604,-0.20687056805985193,-0.09217010931981218,0.14426969834317777,-0.6388736538463188,-0.6826771486345434,-0.4214600630105475
C3_IV_X,development,QAUR,604,-0.21549047742698857,-0.09629970777178065,0.1450233884648387,-0.6640288079817468,-0.7079743951682932,-0.42774776539717896
C3_IV_X,holdout,AUR,312,0.2597457649420307,0.2050296489826522,0.1319188309235636,1.5542106274535623,1.9593239558157702,-0.13089707320259636
C3_IV_X,holdout,QAUR,312,0.2660752616703188,0.2099175286318482,0.12864882639072936,1.6317096278382777,2.0250633369252227,-0.13089707320259636
C3_IV_M,development,AUR,604,-0.17684651939728213,-0.07798702987478001,0.14432029155080786,-0.5403746696792442,-0.577422335106806,-0.37883469766561306
C3_IV_M,development,QAUR,604,-0.18485040278624587,-0.0817381040844608,0.1441300529223242,-0.5671135368867991,-0.6062612932274494,-0.37883469766561306
C3_IV_M,holdout,AUR,312,0.2868888591330605,0.22595761696397876,0.13236031261574294,1.7071402484516598,2.155058422371836,-0.12737526771187113
C3_IV_M,holdout,QAUR,312,0.25426500357191895,0.20079337906880057,0.12715263261224494,1.5791523537001777,2.0004668608413794,-0.12737526771187113
C3_NMV_X,development,AUR,604,-0.3053536688809235,-0.14102425504134808,0.16920175873284218,-0.833468021239753,-0.8926345791847998,-0.47707824584730607
C3_NMV_X,development,QAUR,604,-0.3099333814602703,-0.14339156656119245,0.16963223119570855,-0.8453084979808958,-0.9077767582773243,-0.4805258007082802
C3_NMV_X,holdout,AUR,312,0.32520367081639456,0.25535552925654903,0.1412975560354749,1.8072183017265928,2.263551206923454,-0.14293226989692465
C3_NMV_X,holdout,QAUR,312,0.3221507912302264,0.25301918944545365,0.13716645263111232,1.844614223026596,2.2617175439123676,-0.14293226989692465
C3_NMV_M,development,AUR,604,-0.2368017255660514,-0.10662429345511959,0.16929141881738785,-0.6298269233016095,-0.6656294649928477,-0.4508262199963097
C3_NMV_M,development,QAUR,604,-0.2333717578318778,-0.10495134472846857,0.16918803858841144,-0.6203236682930445,-0.6550671644406058,-0.4508262199963097
C3_NMV_M,holdout,AUR,312,0.3998495921065579,0.31216606812257663,0.14264023136075185,2.1884854304048096,2.748266258673432,-0.13808972511475603
C3_NMV_M,holdout,QAUR,312,0.31769162278587193,0.24960476455868053,0.13878654243856972,1.7984795944402292,2.2158191925851316,-0.13808972511475603
C3_NMVT_X,development,AUR,604,-0.2819229549186213,-0.12905266935751358,0.16792814099064107,-0.7684993628596526,-0.8244216642460181,-0.46518837876736496
C3_NMVT_X,development,QAUR,604,-0.290110876449007,-0.1332099317341311,0.16821833672202893,-0.7918871053531625,-0.852047249240027,-0.47128660408142875
C3_NMVT_X,holdout,AUR,312,0.2680008969334562,0.2114036447448575,0.13399466098832458,1.5777020008526896,1.9998178244282387,-0.1364011870820483
C3_NMVT_X,holdout,QAUR,312,0.28296217588749273,0.22293534329934017,0.13305502337479275,1.6755124131718822,2.0750301023352926,-0.1364011870820483
C3_NMVT_M,development,AUR,604,-0.26431317671631394,-0.12020429333706084,0.16964539136693968,-0.7085620915988298,-0.7516174329660731,-0.45591879355037634
C3_NMVT_M,development,QAUR,604,-0.26247154387678784,-0.11928608966150178,0.16952678672499133,-0.703641542236091,-0.7448393802043248,-0.45591879355037634
C3_NMVT_M,holdout,AUR,312,0.29567664239847935,0.23271494833466533,0.13927466247270154,1.6709065683808677,2.111671138550632,-0.1376433551221088
C3_NMVT_M,holdout,QAUR,312,0.22514894034866528,0.17822840081267088,0.13463692202627994,1.3237706130706275,1.6586265429038356,-0.13764335512210857
R_K10P6_CP20_S15,development,AUR,604,-0.3419667407526955,-0.16021206559410517,0.18951346891076631,-0.8453861697267654,-0.8817434837810606,-0.5273066699359021
R_K10P6_CP20_S15,development,QAUR,604,-0.2719060188797827,-0.12400415772942208,0.18015379521882197,-0.6883238711613135,-0.7422551399014461,-0.492721767907473
R_K10P6_CP20_S15,holdout,AUR,312,0.27644307667916834,0.21791381692250722,0.14021182588216957,1.5541757305524029,2.1856316831409286,-0.11959046000089846
R_K10P6_CP20_S15,holdout,QAUR,312,0.27644307636004717,0.21791381667657417,0.14021182587555753,1.5541757288716833,2.1856316814968992,-0.11959045993981432
R_K10P6_CP20_S30,development,AUR,604,-0.34490501415125163,-0.16177861331836396,0.18062525642310104,-0.8956588714227747,-0.9688011712577901,-0.5211085481678921
R_K10P6_CP20_S30,development,QAUR,604,-0.3382407354214845,-0.15823138776931645,0.18753591298356334,-0.8437391284259496,-0.9061126897462765,-0.5205609585679629
R_K10P6_CP20_S30,holdout,AUR,312,0.21864952293994744,0.17317733626789944,0.15338709721375965,1.1290215371020431,1.551981775966341,-0.12805469911589118
R_K10P6_CP20_S30,holdout,QAUR,312,0.22670088708841307,0.17943374335016649,0.15415041560606768,1.1640172531789372,1.6075849204382002,-0.12805469871680786
R_K10P6_CP30_S15,development,AUR,604,-0.18201684443180544,-0.08040769350426158,0.17013784516804362,-0.47260322019973644,-0.5166099864046598,-0.4776995029352392
R_K10P6_CP30_S15,development,QAUR,604,-0.09026454906029313,-0.038700700754845996,0.17708324904849088,-0.21854523769353557,-0.2442465350152339,-0.4115764665513276
R_K10P6_CP30_S15,holdout,AUR,312,0.24532229359826907,0.1938735948372836,0.14517760915900477,1.3354235268122159,1.8108002032443533,-0.12438224525159713
R_K10P6_CP30_S15,holdout,QAUR,312,0.30273002791532755,0.2381322460667954,0.1404076637536126,1.6960060419826506,2.3182412794355227,-0.12438224525159702
R_K10P6_CP30_S30,development,AUR,604,-0.36145565479755415,-0.170680075970162,0.16693610925792854,-1.0224275426621376,-1.1279813537904608,-0.5353561609054833
R_K10P6_CP30_S30,development,QAUR,604,-0.3472860731462871,-0.1630510870513211,0.18030814364336142,-0.9042913079612547,-1.0086562472679481,-0.5596933381891257
R_K10P6_CP30_S30,holdout,AUR,312,0.31872652022111003,0.25039739246184256,0.14489037456036613,1.728185141501713,2.418847439271062,-0.11999948845821706
R_K10P6_CP30_S30,holdout,QAUR,312,0.29423037291545584,0.2316034525171633,0.1417648617094425,1.6337155041412985,2.362393064095053,-0.11882626312720024
W_K8P4_CP30,development,AUR,604,-0.09650333956449586,-0.04145669080023118,0.17177962381531442,-0.24133648612947567,-0.27632921464374977,-0.4104535841509789
W_K8P4_CP30,development,QAUR,604,-0.12064142805042688,-0.05222549848581637,0.18310891078587385,-0.2852154942196585,-0.3331293211735588,-0.4732356316515851
W_K8P4_CP30,holdout,AUR,312,0.19676180146251165,0.15612883866743044,0.15028985189621888,1.0388515039275148,1.4161556898553345,-0.12013628145803923
W_K8P4_CP30,holdout,QAUR,312,0.23746251000330787,0.18778387570454824,0.15107020675273025,1.2430238876412636,1.6846959468619502,-0.12046102972982697
W_K8P4_CP50,development,AUR,604,-0.15269072793661398,-0.06679346597202873,0.17870710600804704,-0.3737594294041171,-0.4385610895466203,-0.4767702873985449
W_K8P4_CP50,development,QAUR,604,-0.11204709074245867,-0.04837175514546088,0.17721799264317797,-0.2729505871497803,-0.3207570270625786,-0.4256027995023608
W_K8P4_CP50,holdout,AUR,312,0.2528060169865862,0.19966507846599213,0.15438368670091257,1.2933042521053613,1.6793542218886577,-0.12405610054174765
W_K8P4_CP50,holdout,QAUR,312,0.38157662876596254,0.2983141484772249,0.15143613281318322,1.9699007293407014,2.790337111304716,-0.12437953579717498
W_K8P4_CP75,development,AUR,604,-0.2841346470172268,-0.13017287911495456,0.18650485257388882,-0.6979597437733324,-0.7853665652966323,-0.48920686341985065
W_K8P4_CP75,development,QAUR,604,-0.10653737482472592,-0.04591259496309108,0.18029228421149893,-0.2546564605572999,-0.3003809878630199,-0.41646157057643673
W_K8P4_CP75,holdout,AUR,312,0.2576562422815807,0.20341500356996778,0.16047004876217433,1.267619752963622,1.6256437971360718,-0.15110467717752862
W_K8P4_CP75,holdout,QAUR,312,0.274339923661705,0.21629275065659193,0.17155854497082593,1.2607518366011625,1.650856395351163,-0.1741755384570961
W_K10P6_CP30,development,AUR,604,-0.059786149829508695,-0.02539270091836454,0.16250808223762855,-0.15625500325106226,-0.17015235766872447,-0.371154763254666
W_K10P6_CP30,development,QAUR,604,0.07745384232321784,0.03161423839057176,0.1684982681855794,0.1876235211851121,0.20675828402011243,-0.354685684978295
W_K10P6_CP30,holdout,AUR,312,0.24812569477302615,0.19604386525096928,0.1427328500351718,1.3735020718962785,1.76114355717046,-0.12444393451943758
W_K10P6_CP30,holdout,QAUR,312,0.2350955700037627,0.185948527386264,0.1389552828917348,1.3381896932349333,1.7343823137408692,-0.12822776072248632
W_K10P6_CP50,development,AUR,604,-0.014941304789167775,-0.006261145856554129,0.16581809653887802,-0.03775912272087944,-0.04239935608867974,-0.322250555568402
W_K10P6_CP50,development,QAUR,604,-0.06482649013372732,-0.027575965057249352,0.16448707460955436,-0.16764821869868418,-0.19850386095488234,-0.38317557746944875
W_K10P6_CP50,holdout,AUR,312,0.283863393512533,0.22362914592737515,0.15176551307867728,1.4735175428915974,1.9456920899646017,-0.13928907421326264
W_K10P6_CP50,holdout,QAUR,312,0.2881346406325078,0.22691609425456716,0.1440916992892461,1.574803374336376,2.23776540211458,-0.13928907425898585
W_K10P6_CP75,development,AUR,604,-0.23775325911595802,-0.10708917501517756,0.17820507254500612,-0.6009322489298499,-0.6723428837873139,-0.4537816586464912
W_K10P6_CP75,development,QAUR,604,-0.08136828123997297,-0.03478975283579533,0.17044580904531165,-0.20411034469346648,-0.2407798767732874,-0.36318345546814745
W_K10P6_CP75,holdout,AUR,312,0.23017901396041385,0.1821340180750417,0.1639986454948016,1.1105824534435864,1.3898142721351952,-0.18526028492864444
W_K10P6_CP75,holdout,QAUR,312,0.3083187793587798,0.24242063802351765,0.16724510311988605,1.4494931899425698,2.1162018401467617,-0.15522468745162044
P_K10P6_CP30_NONE,development,AUR,604,-0.059786149829508695,-0.02539270091836454,0.16250808223762855,-0.15625500325106226,-0.17015235766872447,-0.371154763254666
P_K10P6_CP30_NONE,development,QAUR,604,0.07745384232321784,0.03161423839057176,0.1684982681855794,0.1876235211851121,0.20675828402011243,-0.354685684978295
P_K10P6_CP30_NONE,holdout,AUR,312,0.24812569477302615,0.19604386525096928,0.1427328500351718,1.3735020718962785,1.76114355717046,-0.12444393451943758
P_K10P6_CP30_NONE,holdout,QAUR,312,0.2350955700037627,0.185948527386264,0.1389552828917348,1.3381896932349333,1.7343823137408692,-0.12822776072248632
P_K10P6_CP30_IC0,development,AUR,604,-0.08602485715642616,-0.036834094621647995,0.1430822825001332,-0.2574329538083355,-0.21897377273381347,-0.3580328445284232
P_K10P6_CP30_IC0,development,QAUR,604,-0.057627268381190144,-0.024459650550291423,0.144782370685834,-0.16894080705009923,-0.14483754300022764,-0.354685684978295
P_K10P6_CP30_IC0,holdout,AUR,312,0.11623719562635748,0.09288017964937967,0.12124877732537584,0.7660298247802704,0.818367332394086,-0.12444393468881798
P_K10P6_CP30_IC0,holdout,QAUR,312,0.1224523757804119,0.09779246589152257,0.12595103119446735,0.7764324354004837,0.848754325745504,-0.12822776072248643
P_K10P6_CP30_M60,development,AUR,604,-0.13803116890929168,-0.060090837023616506,0.14196686218680543,-0.42327368583061786,-0.35372839821201246,-0.3580328445284232
P_K10P6_CP30_M60,development,QAUR,604,-0.07241191929061208,-0.030874620206038483,0.14691862393240449,-0.2101477632967998,-0.17919450444355883,-0.354685684978295
P_K10P6_CP30_M60,holdout,AUR,312,0.07210318266522897,0.05784456074999422,0.1277893049046455,0.45265572727824904,0.45250784001048094,-0.12444393383987717
P_K10P6_CP30_M60,holdout,QAUR,312,0.06901950470435003,0.055386342334897254,0.11968259304618772,0.4627769245735062,0.4528878447277837,-0.12822776090026378
P_K10P6_CP30_M120,development,AUR,604,-0.1422306678520786,-0.06200409308066113,0.1276075063056409,-0.48589691057946977,-0.3539409778152425,-0.3580328445284232
P_K10P6_CP30_M120,development,QAUR,604,-0.09142813158783869,-0.039213876640355694,0.13206449027140862,-0.2969297542417829,-0.21808509087887318,-0.354685684978295
P_K10P6_CP30_M120,holdout,AUR,312,0.13631018150229846,0.10872647393717072,0.1314775989281313,0.8269581649160108,0.8492340471625647,-0.1244439346888182
P_K10P6_CP30_M120,holdout,QAUR,312,0.123675285489524,0.09875839929089314,0.12735261304576925,0.7754721079448944,0.8022324971721061,-0.12822776072248632
P_K10P6_CP30_M200,development,AUR,604,-0.182556710061749,-0.08066096352936725,0.13588518285303763,-0.5935964601571283,-0.4672006312526928,-0.3580328445284232
P_K10P6_CP30_M200,development,QAUR,604,-0.07309434816876414,-0.03117215580531263,0.14379766316517786,-0.21677790249974868,-0.17415558447031948,-0.354685684978295
P_K10P6_CP30_M200,holdout,AUR,312,0.22779558951657952,0.18028378389994715,0.14027314878709046,1.2852337418730484,1.5912567284851118,-0.12444393451943725
P_K10P6_CP30_M200,holdout,QAUR,312,0.20294105287472886,0.1609479293726399,0.13489060991185037,1.1931737092583221,1.4838119229197315,-0.12822776074783782
P_K10P6_CP30_IC0_M120,development,AUR,604,-0.24428669990617158,-0.11029032729024169,0.120739414475943,-0.9134575297465662,-0.5240530685126865,-0.3580328445284232
P_K10P6_CP30_IC0_M120,development,QAUR,604,-0.2233881220975007,-0.10010656239251547,0.12511340044122862,-0.8001266214448389,-0.4638799281244996,-0.354685684978295
P_K10P6_CP30_IC0_M120,holdout,AUR,312,0.05669949264080598,0.04555152889264469,0.11306284669357475,0.40288680344392336,0.36283080243727955,-0.1244439346888182
P_K10P6_CP30_IC0_M120,holdout,QAUR,312,0.06258316841904255,0.05025108197631556,0.11809922528101771,0.42549882826701746,0.39372220658123275,-0.12822776072248632
P_K10P6_CP30_M120_VT15,development,AUR,604,-0.03730723288241222,-0.015737892112495877,0.08864534126848592,-0.17753772377986,-0.1487096536475718,-0.22506273393249687
P_K10P6_CP30_M120_VT15,development,QAUR,604,0.01679445559377224,0.006972968580052363,0.09170414136266516,0.07603766281913214,0.06487885983420014,-0.22046148191838344
P_K10P6_CP30_M120_VT15,holdout,AUR,312,0.12455033793874626,0.09944944838156755,0.12803444321796054,0.7767398043998904,0.7809502718525048,-0.1244439346888182
P_K10P6_CP30_M120_VT15,holdout,QAUR,312,0.11056535116784061,0.08839273728626851,0.12400122996507852,0.7128375848462297,0.7250215002406981,-0.12822776072248632
P_K10P6_CP30_IC0_M120_VT15,development,AUR,604,-0.15184688849492256,-0.06640582180652,0.07855591784761808,-0.845331881110896,-0.5340682854467721,-0.23787131349241408
P_K10P6_CP30_IC0_M120_VT15,development,QAUR,604,-0.13088366583532463,-0.05684694622289366,0.08151264555548357,-0.6974003338438991,-0.4485877780954977,-0.23173264771893498
P_K10P6_CP30_IC0_M120_VT15,holdout,AUR,312,0.046739258067971745,0.03758435362674106,0.10956114934049703,0.34304453588685363,0.30059026393788196,-0.1244439346888182
P_K10P6_CP30_IC0_M120_VT15,holdout,QAUR,312,0.05018599659982392,0.04034303688712715,0.11446132171926209,0.35245999505471404,0.319599478958118,-0.12822776072248632
