ticker,event_type,effective_date,date,relative_observation,price_return,source_adjusted_return,research_total_return,window_status
DTT,CASH_DIVIDEND,2020-07-30,2020-08-04,3.0,0.007968127490039834,0.00796809593240555,0.007968127490039834,observed
DTT,CASH_DIVIDEND,2023-07-04,2023-06-29,-3.0,0.0,0.0,0.0,observed
DTT,CASH_DIVIDEND,2023-07-04,2023-06-30,-2.0,0.003389830508474523,0.003389935836438207,0.003389830508474523,observed
DTT,CASH_DIVIDEND,2023-07-04,2023-07-03,-1.0,0.0,0.0,0.0,observed
DTT,CASH_DIVIDEND,2023-07-04,2023-07-04,0.0,0.04729729729729737,0.04729724942605995,0.10135135135135132,observed
DTT,CASH_DIVIDEND,2023-07-04,2023-07-05,1.0,-0.05161290322580647,0.0,-0.05161290322580647,observed
DTT,CASH_DIVIDEND,2023-07-04,2023-07-06,2.0,0.0,0.0,0.0,observed
DTT,CASH_DIVIDEND,2023-07-04,2023-07-07,3.0,0.0,0.0,0.0,observed
DTT,CASH_DIVIDEND,2024-07-04,2024-07-01,-3.0,0.0,0.0,0.0,observed
DTT,CASH_DIVIDEND,2024-07-04,2024-07-02,-2.0,0.0,0.0,0.0,observed
DTT,CASH_DIVIDEND,2024-07-04,2024-07-03,-1.0,0.0,0.0,0.0,observed
DTT,CASH_DIVIDEND,2024-07-04,2024-07-04,0.0,-0.060096153846153855,-0.06009611458973485,-0.02163461538461542,observed
DTT,CASH_DIVIDEND,2024-07-04,2024-07-05,1.0,0.0,0.042666752931173946,0.0,observed
DTT,CASH_DIVIDEND,2024-07-04,2024-07-08,2.0,0.0,0.0,0.0,observed
DTT,CASH_DIVIDEND,2024-07-04,2024-07-09,3.0,0.0,0.0,0.0,observed
DTT,CASH_DIVIDEND,2025-07-03,2025-06-30,-3.0,0.0,0.0,0.0,observed
DTT,CASH_DIVIDEND,2025-07-03,2025-07-01,-2.0,0.0,0.0,0.0,observed
DTT,CASH_DIVIDEND,2025-07-03,2025-07-02,-1.0,0.0,0.0,0.0,observed
DTT,CASH_DIVIDEND,2025-07-03,2025-07-03,0.0,0.0,0.0,0.045454545454545414,observed
DTT,CASH_DIVIDEND,2025-07-03,2025-07-04,1.0,0.0625,0.11309522504769398,0.0625,observed
DTT,CASH_DIVIDEND,2025-07-03,2025-07-07,2.0,0.0,0.0,0.0,observed
DTT,CASH_DIVIDEND,2025-07-03,2025-07-08,3.0,0.0,0.0,0.0,observed
DVP,CASH_DIVIDEND,2021-01-25,2021-01-20,-3.0,-0.02868852459016391,-0.02868855525291658,-0.02868852459016391,observed
DVP,CASH_DIVIDEND,2021-01-25,2021-01-21,-2.0,0.0021097046413502962,0.0021099070327246228,0.0021097046413502962,observed
DVP,CASH_DIVIDEND,2021-01-25,2021-01-22,-1.0,0.0378947368421052,0.03789466108069717,0.0378947368421052,observed
DVP,CASH_DIVIDEND,2021-01-25,2021-01-25,0.0,-0.007099391480730244,-0.007099364714309941,0.0233265720081135,observed
DVP,CASH_DIVIDEND,2021-01-25,2021-01-26,1.0,-0.03064351378958119,0.0,-0.03064351378958119,observed
DVP,CASH_DIVIDEND,2021-01-25,2021-01-27,2.0,-0.0337197049525817,-0.033719739034773655,-0.0337197049525817,observed
DVP,CASH_DIVIDEND,2021-01-25,2021-01-28,3.0,-0.02071973827699014,-0.020719806001548213,-0.02071973827699014,observed
DVP,CASH_DIVIDEND,2021-08-04,2021-07-30,-3.0,-0.01740812379110257,-0.01740819926521453,-0.01740812379110257,observed
DVP,CASH_DIVIDEND,2021-08-04,2021-08-02,-2.0,0.009842519685039353,0.009842351995315246,0.009842519685039353,observed
DVP,CASH_DIVIDEND,2021-08-04,2021-08-03,-1.0,0.06822612085769975,0.06822616144732274,0.06822612085769975,observed
DVP,CASH_DIVIDEND,2021-08-04,2021-08-04,0.0,0.025547445255474477,0.025547600393796888,0.07116788321167888,observed
DVP,CASH_DIVIDEND,2021-08-04,2021-08-05,1.0,0.0,0.046555103268068665,0.0,observed
DVP,CASH_DIVIDEND,2021-08-04,2021-08-06,2.0,-0.08896797153024916,-0.08896811500462132,-0.08896797153024916,observed
DVP,CASH_DIVIDEND,2021-08-04,2021-08-09,3.0,0.00390625,0.003906312156348957,0.00390625,observed
DVP,CASH_DIVIDEND,2022-01-17,2022-01-12,-3.0,0.005042016806722671,0.005042097567150794,0.005042016806722671,observed
DVP,CASH_DIVIDEND,2022-01-17,2022-01-13,-2.0,0.0,0.0,0.0,observed
DVP,CASH_DIVIDEND,2022-01-17,2022-01-14,-1.0,0.0016722408026756952,0.0016721646332089612,0.0016722408026756952,observed
DVP,CASH_DIVIDEND,2022-01-17,2022-01-17,0.0,0.008347245409014992,0.008347276426352801,0.03338898163606019,observed
DVP,CASH_DIVIDEND,2022-01-17,2022-01-18,1.0,-0.04139072847682124,-0.01697779941341493,-0.04139072847682124,observed
DVP,CASH_DIVIDEND,2022-01-17,2022-01-19,2.0,0.0,0.0,0.0,observed
DVP,CASH_DIVIDEND,2022-01-17,2022-01-20,3.0,-0.005181347150259086,-0.0051814727063711485,-0.005181347150259086,observed
DVP,CASH_DIVIDEND,2022-06-09,2022-06-06,-3.0,0.003454231433505983,0.003454246099604541,0.003454231433505983,observed
DVP,CASH_DIVIDEND,2022-06-09,2022-06-07,-2.0,0.001721170395869276,0.0017210744780351561,0.001721170395869276,observed
DVP,CASH_DIVIDEND,2022-06-09,2022-06-08,-1.0,-0.0034364261168384758,-0.003436440986162581,-0.0034364261168384758,observed
DVP,CASH_DIVIDEND,2022-06-09,2022-06-09,0.0,0.0017241379310344307,0.0017242487954862717,0.06206896551724128,observed
DVP,CASH_DIVIDEND,2022-06-09,2022-06-10,1.0,-0.061962134251290824,-0.0018317053972924935,-0.061962134251290824,observed
DVP,CASH_DIVIDEND,2022-06-09,2022-06-13,2.0,-0.03302752293577982,-0.033027375154671246,-0.03302752293577982,observed
DVP,CASH_DIVIDEND,2022-06-09,2022-06-14,3.0,-0.034155597722960174,-0.034155653516750206,-0.034155597722960174,observed
DVP,CASH_DIVIDEND,2022-12-14,2022-12-09,-3.0,0.0032751091703056012,0.003275165849792483,0.0032751091703056012,observed
DVP,CASH_DIVIDEND,2022-12-14,2022-12-12,-2.0,-0.0010881392818280489,-0.001088076299986307,-0.0010881392818280489,observed
DVP,CASH_DIVIDEND,2022-12-14,2022-12-13,-1.0,0.0,0.0,0.0,observed
DVP,CASH_DIVIDEND,2022-12-14,2022-12-14,0.0,0.002178649237472685,0.0021785229992170585,0.023965141612200425,observed
DVP,CASH_DIVIDEND,2022-12-14,2022-12-15,1.0,-0.021739130434782594,0.0,-0.021739130434782594,observed
DVP,CASH_DIVIDEND,2022-12-14,2022-12-16,2.0,0.0011111111111110628,0.0011110250927528487,0.0011111111111110628,observed
DVP,CASH_DIVIDEND,2022-12-14,2022-12-19,3.0,0.004439511653718142,0.004439535419253016,0.004439511653718142,observed
DVP,CASH_DIVIDEND,2023-06-28,2023-06-23,-3.0,0.0,0.0,0.0,observed
DVP,CASH_DIVIDEND,2023-06-28,2023-06-26,-2.0,0.010221465076660996,0.010221519308284632,0.010221465076660996,observed
DVP,CASH_DIVIDEND,2023-06-28,2023-06-27,-1.0,0.030354131534569895,0.030354290953780394,0.030354131534569895,observed
DVP,CASH_DIVIDEND,2023-06-28,2023-06-28,0.0,0.013093289689034338,0.013093085778210778,0.09492635024549911,observed
DVP,CASH_DIVIDEND,2023-06-28,2023-06-29,1.0,-0.0904684975767367,-0.010544876815403392,-0.0904684975767367,observed
DVP,CASH_DIVIDEND,2023-06-28,2023-06-30,2.0,-0.014209591474245165,-0.014209465026687296,-0.014209591474245165,observed
DVP,CASH_DIVIDEND,2023-06-28,2023-07-03,3.0,-0.01981981981981984,-0.019819812088340716,-0.01981981981981984,observed
DVP,CASH_DIVIDEND,2023-12-18,2023-12-13,-3.0,-0.012213740458015265,-0.012213785219791995,-0.012213740458015265,observed
DVP,CASH_DIVIDEND,2023-12-18,2023-12-14,-2.0,0.004636785162287493,0.004636812155031089,0.004636785162287493,observed
DVP,CASH_DIVIDEND,2023-12-18,2023-12-15,-1.0,0.01538461538461533,0.01538457460877507,0.01538461538461533,observed
DVP,CASH_DIVIDEND,2023-12-18,2023-12-18,0.0,-0.015151515151515138,-0.015151475601943964,0.022727272727272707,observed
DVP,CASH_DIVIDEND,2023-12-18,2023-12-19,1.0,-0.038461538461538436,0.0,-0.038461538461538436,observed
DVP,CASH_DIVIDEND,2023-12-18,2023-12-20,2.0,0.008000000000000007,0.008000009978087919,0.008000000000000007,observed
DVP,CASH_DIVIDEND,2023-12-18,2023-12-21,3.0,0.0365079365079366,0.036507904346342546,0.0365079365079366,observed
DVP,CASH_DIVIDEND,2024-06-27,2024-06-24,-3.0,0.02111801242236022,0.021118161587493134,0.02111801242236022,observed
DVP,CASH_DIVIDEND,2024-06-27,2024-06-25,-2.0,-0.0048661800486617945,-0.004866185817172464,-0.0048661800486617945,observed
DVP,CASH_DIVIDEND,2024-06-27,2024-06-26,-1.0,-0.0024449877750610804,-0.0024450502488768677,-0.0024449877750610804,observed
DVP,CASH_DIVIDEND,2024-06-27,2024-06-27,0.0,-0.004901960784313708,-0.004901907223379687,0.05024509803921573,observed
DVP,CASH_DIVIDEND,2024-06-27,2024-06-28,1.0,-0.056650246305418706,-0.0013037102460776717,-0.056650246305418706,observed
DVP,CASH_DIVIDEND,2024-06-27,2024-07-01,2.0,-0.00652741514360311,-0.0065274211045152075,-0.00652741514360311,observed
DVP,CASH_DIVIDEND,2024-06-27,2024-07-02,3.0,-0.014454664914586024,-0.014454726581053401,-0.014454664914586024,observed
DVP,CASH_DIVIDEND,2025-02-07,2025-02-04,-3.0,0.007058823529411784,0.007058873722631143,0.007058823529411784,observed
DVP,CASH_DIVIDEND,2025-02-07,2025-02-05,-2.0,0.004672897196261738,0.004672858507053013,0.004672897196261738,observed
DVP,CASH_DIVIDEND,2025-02-07,2025-02-06,-1.0,-0.0046511627906976605,-0.00465112446055016,-0.0046511627906976605,observed
DVP,CASH_DIVIDEND,2025-02-07,2025-02-07,0.0,0.0,0.0,0.035046728971962704,observed
DVP,CASH_DIVIDEND,2025-02-07,2025-02-10,1.0,-0.04322429906542058,-0.00847454255545299,-0.04322429906542058,observed
DVP,CASH_DIVIDEND,2025-02-07,2025-02-11,2.0,-0.015873015873015928,-0.015872967675294336,-0.015873015873015928,observed
DVP,CASH_DIVIDEND,2025-02-07,2025-02-12,3.0,0.003722084367245637,0.003721911830271374,0.003722084367245637,observed
DVP,CASH_DIVIDEND,2025-05-30,2025-05-27,-3.0,0.006009615384615419,0.0060096220565171166,0.006009615384615419,observed
DVP,CASH_DIVIDEND,2025-05-30,2025-05-28,-2.0,0.0,0.0,0.0,observed
DVP,CASH_DIVIDEND,2025-05-30,2025-05-29,-1.0,0.008363201911588902,0.008363274808625754,0.008363201911588902,observed
DVP,CASH_DIVIDEND,2025-05-30,2025-05-30,0.0,0.014218009478673022,0.014217876815723507,0.06161137440758302,observed
DVP,CASH_DIVIDEND,2025-05-30,2025-06-02,1.0,-0.012850467289719614,0.03553930621971846,-0.012850467289719614,observed
DVP,CASH_DIVIDEND,2025-05-30,2025-06-03,2.0,-0.0556213017751479,-0.05562129003614791,-0.0556213017751479,observed
DVP,CASH_DIVIDEND,2025-05-30,2025-06-04,3.0,0.0,0.0,0.0,observed
DVP,CASH_DIVIDEND,2025-09-11,2025-09-08,-3.0,0.0,0.0,0.0,observed
DVP,CASH_DIVIDEND,2025-09-11,2025-09-09,-2.0,-0.004054054054054013,-0.004054016946941852,-0.004054054054054013,observed
DVP,CASH_DIVIDEND,2025-09-11,2025-09-10,-1.0,0.0,0.0,0.0,observed
DVP,CASH_DIVIDEND,2025-09-11,2025-09-11,0.0,0.0027137042062415073,0.0027136792663622344,0.016282225237449044,observed
DVP,CASH_DIVIDEND,2025-09-11,2025-09-12,1.0,0.0,0.013717391107588961,0.0,observed
DVP,CASH_DIVIDEND,2025-09-11,2025-09-15,2.0,-0.012178619756427644,-0.01217860476891186,-0.012178619756427644,observed
DVP,CASH_DIVIDEND,2025-09-11,2025-09-16,3.0,0.0,0.0,0.0,observed
EIB,STOCK_DIVIDEND,2023-02-17,2023-02-14,-3.0,-0.06971676746034283,-0.0697167377953295,-0.06971676746034283,observed
EIB,STOCK_DIVIDEND,2023-02-17,2023-02-15,-2.0,0.035128813356453126,0.035128783084887205,0.035128813356453126,observed
EIB,STOCK_DIVIDEND,2023-02-17,2023-02-16,-1.0,-0.04977374121671607,-0.0497737078296836,-0.04977374121671607,observed
EIB,STOCK_DIVIDEND,2023-02-17,2023-02-17,0.0,0.04761905702593516,0.04761906038242936,0.2571428684311221,observed
EIB,STOCK_DIVIDEND,2023-02-17,2023-02-20,1.0,0.047272700987862404,0.047272675405403586,0.047272700987862404,observed
EIB,STOCK_DIVIDEND,2023-02-17,2023-02-21,2.0,-0.0026041768259471576,-0.0026041674619111665,-0.0026041768259471576,observed
EIB,STOCK_DIVIDEND,2023-02-17,2023-02-22,3.0,0.05483032114286024,0.05483036522796403,0.05483032114286024,observed
EIB,STOCK_DIVIDEND,2023-09-22,2023-09-19,-3.0,-0.06496061116682794,-0.06496060174863072,-0.06496061116682794,observed
EIB,STOCK_DIVIDEND,2023-09-22,2023-09-20,-2.0,-0.031578972905124014,-0.0315790045384704,-0.031578972905124014,observed
EIB,STOCK_DIVIDEND,2023-09-22,2023-09-21,-1.0,0.0217391151863775,0.021739137084890725,0.0217391151863775,observed
EIB,STOCK_DIVIDEND,2023-09-22,2023-09-22,0.0,-0.021276581138241046,-0.02127660211481608,0.1548936342568754,observed
EIB,STOCK_DIVIDEND,2023-09-22,2023-09-25,1.0,0.005565219099125773,0.005565227251198124,0.005565219099125773,observed
EIB,STOCK_DIVIDEND,2023-09-22,2023-09-26,2.0,-0.06887755102040816,-0.0688775440359497,-0.06887755102040816,observed
EIB,STOCK_DIVIDEND,2023-09-22,2023-09-27,3.0,-0.04109589041095896,-0.041095885935406584,-0.04109589041095896,observed
EIB,CASH_DIVIDEND,2024-09-19,2024-09-16,-3.0,0.0,0.0,0.0,observed
EIB,CASH_DIVIDEND,2024-09-19,2024-09-17,-2.0,0.0,0.0,0.0,observed
EIB,CASH_DIVIDEND,2024-09-19,2024-09-18,-1.0,0.013623958651389101,0.013623967780699964,0.013623958651389101,observed
EIB,CASH_DIVIDEND,2024-09-19,2024-09-19,0.0,-0.00268814576592602,-0.002688147147329456,0.084381748383489,observed
EIB,CASH_DIVIDEND,2024-09-19,2024-09-20,1.0,-0.010754752394645406,0.006665167124439764,-0.010754752394645406,observed
